Daily Weather Observations for Hobart, Tasmania for March 2020;;;;;;;;;
Prepared at 13:03 UTC on Tuesday  7 April 2020   IDCJDW7021.202003;;;;;;;;;
Copyright 2003 Commonwealth Bureau of Meteorology;;;;;;;;;
Most observations from Battery Point, but cloud, evaporation and sunshine from Hobart Airport.;;;;;;;;;
"Conditions at Hobart Airport may be markedly different to those in the city on some days. Some cloud observations are from automated equipment; these are somewhat different to those made by a human observer and may not appear every day.";;;;;;;;;
Temperature, humidity, wind, pressure and rainfall observations are from Hobart (Ellerslie Road) {station 094029};;;;;;;;;
Cloud, evaporation and sunshine observations are from Hobart Airport {station 094008};;;;;;;;;
;;;;;;;;;
",""Date"",""Minimum temperature (°C)"",""Maximum temperature (°C)"",""Rainfall (mm)"",""Evaporation (mm)"",""Sunshine (hours)"",""Direction of maximum wind gust "",""Speed of maximum wind gust (km/h)"",""Time of maximum wind gust"",""9am Temperature (°C)"",""9am relative humidity (%)"",""9am cloud amount (oktas)"",""9am wind direction"",""9am wind speed (km/h)"",""9am MSL pressure (hPa)"",""3pm Temperature (°C)"",""3pm relative humidity (%)"",""3pm cloud amount (oktas)"",""3pm wind direction"",""3pm wind speed (km/h)"",""3pm MSL pressure (hPa)""";;;;;;;;;
,2020-03-1,11.9,21.9,0,7.4,1.1,WNW,54,22:08,14.3,69,7,NW,11,1006.8,20.2,45,7,SSE,11,1003.1;;;;;;;;;
,2020-03-2,9.8,18.0,17.2,4.4,8.8,NNW,61,17:54,11.0,71,3,SW,24,1008.5,16.2,43,6,WNW,15,1011.1;;;;;;;;;
,2020-03-3,10.9,19.7,0,6.4,9.1,NNW,46,23:08,15.0,53,7,NNE,9,1019.0,17.8,52,1,ESE,22,1019.9;;;;;;;;;
,2020-03-4,10.8,21.3,0,4.4,11.2,SE,31,15:13,14.5,67,1,NW,13,1022.2,20.9,54,1,SE,20,1018.3;;;;;;;;;
,2020-03-5,14.5,19.0,12.8,4.2,0.4,SW,52,22:35,16.5,97,8,SE,20,1010.1,17.5,96,8, ,Calm,1001.3;;;;;;;;;
,2020-03-6,15.4,20.1,25.0,3.4,7.8,SW,67,00:04,16.4,71,7,SSE,11,1009.9,19.2,48,6,SW,28,1013.5;;;;;;;;;
,2020-03-7,11.0,15.0,0,4.0,1.0,S,50,15:18,11.1,85,7,SW,9,1025.7,12.7,75,7,S,17,1027.5;;;;;;;;;
,2020-03-8,9.6,14.1,2.6,1.6,3.0,SSE,30,16:37,10.9,76,8,SW,13,1028.1,13.5,58,7,S,15,1025.8;;;;;;;;;
,2020-03-9,10.8,15.1,0,2.4,3.0,SSE,30,11:52,12.0,65,8,WSW,13,1025.5,13.9,60,7,ESE,13,1024.5;;;;;;;;;
,2020-03-10,7.8,18.3,0,2.4,11.4,SE,31,16:18,11.8,72,2,NNW,15,1024.7,17.9,52,1,SE,20,1023.1;;;;;;;;;
,2020-03-11,9.4,23.4,0,4.6,11.5,,,,12.9,77,1,NNW,13,1024.5,21.4,48,1,ESE,19,1021.8;;;;;;;;;
,2020-03-12,12.0,25.4,,4.0,6.7,NW,41,13:05,14.8,66,4,NW,19,1020.4,23.1,50,7,NNW,20,1017.0;;;;;;;;;
,2020-03-13,14.7,22.2,0.6,4.8,0.1,SW,78,18:55,19.7,67,8,NW,35,1007.9,17.5,64,7,N,24,1005.1;;;;;;;;;
,2020-03-14,7.8,16.3,3.4,3.0,4.7,WSW,54,09:26,10.9,53,6,WSW,22,1021.3,15.6,51,7,SW,17,1020.6;;;;;;;;;
,2020-03-15,9.8,19.3,0,3.2,8.1,SSW,41,10:41,13.4,73,7,NNW,7,1024.5,15.8,62,1,SE,33,1024.7;;;;;;;;;
,2020-03-16,11.4,18.8,0,2.8,9.2,SE,33,14:51,13.5,66,7,N,7,1031.1,18.4,58,1,SE,22,1028.6;;;;;;;;;
,2020-03-17,10.9,27.3,0,4.4,8.5,NNW,46,07:57,13.0,68,6,NNW,35,1024.3,26.6,30,5,WNW,20,1019.4;;;;;;;;;
,2020-03-18,13.0,23.8,0,4.4,1.2,NW,81,11:49,21.0,47,8,NNW,19,1013.1,20.8,57,7,NNW,28,1012.5;;;;;;;;;
,2020-03-19,12.8,21.3,0,4.8,1.9,SE,28,12:40,15.4,70,7,NNW,4,1017.6,17.7,72,8,SE,15,1015.5;;;;;;;;;
,2020-03-20,13.6,19.3,5.6,2.6,4.3,NE,39,08:01,15.8,64,7,NE,20,1004.9,17.4,66,7,SSW,19,1004.1;;;;;;;;;
,2020-03-21,12.2,14.8,0.2,2.8,3.2,S,28,05:34,13.0,85,7,SSW,9,1020.6,13.9,77,7,SE,15,1019.2;;;;;;;;;
,2020-03-22,10.5,16.8,2.2,2.0,5.1,WSW,57,14:39,11.6,85,7,SSW,4,1017.9,15.9,50,5,SW,28,1020.3;;;;;;;;;
,2020-03-23,9.6,17.7,0,3.6,8.0,WSW,48,23:06,11.8,62,7,ESE,6,1026.9,16.9,43,3,NE,9,1025.7;;;;;;;;;
,2020-03-24,6.1,17.5,0,1.8,9.2,SE,28,18:11,10.2,73,1,NNW,15,1025.1,15.8,55,2,ESE,17,1021.7;;;;;;;;;
,2020-03-25,9.1,20.8,0,3.6,5.6,SSW,48,17:15,12.0,62,7,NNW,20,1020.5,19.2,42,3,SSE,11,1018.7;;;;;;;;;
,2020-03-26,5.3,16.2,0,3.6,10.2,WSW,24,01:52,9.5,64,0,W,4,1030.6,15.9,47,1,SE,15,1028.2;;;;;;;;;
